,Name,Description,Price,Rating,Rating_Count,URL
39,OnePlus,"OnePlus Nord Buds 2 True Wireless in Ear Earbuds with Mic, Upto 25dB ANC 12.4mm Dynamic Titanium Drivers, Playback:Upto 36hr case, 4-Mic Design, IP55 Rating, Fast Charging [Lightning White]","₹2,999",4.2,,https://www.amazon.in/OnePlus-Wireless-Earbuds-Titanium-Playback/dp/B0BYJ8HR19/ref=sr_1_42?keywords=earpods&qid=1692426308&sr=8-42
40,pTron,"pTron Bassbuds Zen In-Ear TWS Earbuds with Quad Mic TruTalk ENC Calls, 50Hrs Playtime, Bluetooth 5.3 Headphone with Mic, Deep Bass, Game/Music Modes, Touch Control, Type-C Fast Charging & IPX4 (Black)","₹1,199",4.2,,https://www.amazon.in/pTron-Bassbuds-Playtime-Bluetooth-Headphone/dp/B0C867JP2M/ref=sr_1_43?keywords=earpods&qid=1692426308&sr=8-43
41,Noise,"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 min=200 min), 13mm Driver,Low Latency, BT v5.2 (Mint Green)","₹1,299",3.8,,https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5MK1KB/ref=sr_1_44?keywords=earpods&qid=1692426308&sr=8-44
42,PTron,"PTron Newly Launched Bassbuds Sports V3 Wireless in-Ear TWS Earbuds with Mic, TruTalk AI-ENC Stereo Calls, Game/Music Modes, 36Hrs Playtime, BT5.3, Type-C Fast Charging & IPX5 Water Resistant (Black)","₹1,099",3.2,,https://www.amazon.in/Launched-Bassbuds-Wireless-Playtime-Resistant/dp/B0C1PS6X4S/ref=sr_1_45?keywords=earpods&qid=1692426308&sr=8-45
43,URBN,"URBN Beat 400 Bluetooth *Newly Launched* True Wireless (TWS) in Earbuds with 13MM Driver, HQ Mic, 25H Playtime, Type C Fast Charging, IPX5 Water Resistant, Touch Controls & Voice Assistant (White)",₹999,4.3,,https://www.amazon.in/URBN-Bluetooth-Launched-Resistant-Assistant/dp/B0C6TPQBZ5/ref=sr_1_46?keywords=earpods&qid=1692426308&sr=8-46
44,boAt,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Headphones with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Pure White)","₹1,299",3.8,,https://www.amazon.in/Airdopes-141-Bluetooth-Wireless-Playtime/dp/B09N3ZLB3T/ref=sr_1_47?keywords=earpods&qid=1692426308&sr=8-47
45,Mivi,"Mivi Duopods A25 Bluetooth Truly Wireless in Ear Earbuds with Mic with 40Hours Battery, 13Mm Bass Drivers & Made in India. with Immersive Sound Quality, Voice Assistant, Touch Control (Black)",₹899,3.6,,https://www.amazon.in/Mivi-Wireless-Bluetooth-Immersive-Powerful/dp/B08ZYPBSSH/ref=sr_1_48?keywords=earpods&qid=1692426308&sr=8-48
46,Apple,Apple AirPods (2nd Generation),"₹11,999",4.4,,https://www.amazon.in/Apple-AirPods-with-Charging-Case/dp/B07Q6153FQ/ref=sr_1_49?keywords=earpods&qid=1692426308&sr=8-49
47,Boult,"Boult Audio Z20 TWS Earbuds with 40H Playtime, Zen™ ENC Clear Calling Mic, Made in India, 10mm Rich Bass Drivers, Type-C Fast Charge, IPX5, Touch Controls, Voice Assistant, BT 5.3 Ear Buds (Black)","₹1,199",3.8,,https://www.amazon.in/Boult-Audio-Lightning-Environmental-Cancellation/dp/B0B31CBSXQ/ref=sr_1_50?keywords=earpods&qid=1692426308&sr=8-50
48,PTron,"PTron Bassbuds Wave with TruTalk AI-ENC Calls, Movie/Music Modes, Deep Bass, BT5.3 Wireless Headphones, 40Hrs Combined Playtime, in-Ear TWS Earbuds, Touch Control & Typ-C Fast Charging & IPX4 (Black)",₹999,4.0 out of 5 stars,(108),https://www.amazon.in/Bassbuds-Wireless-Headphones-Combined-Playtime/dp/B0C6H7B3NB/ref=sr_1_51?keywords=earpods&qid=1692426309&sr=8-51
49,Portronics,"Portronics Harmonics Twins S3 Smart TWS Bluetooth 5.2 Earbuds with 20 Hrs Playtime, 8mm Drivers, Type C Charging, IPX4 Water Resistant, Low Latency, Lightweight Design(White)",₹699,3.7 out of 5 stars,(423),https://www.amazon.in/Portronics-Harmonics-Bluetooth-Playtime-Lightweight/dp/B0BC3NYGGM/ref=sr_1_52?keywords=earpods&qid=1692426309&sr=8-52
50,PTron,"PTron Newly Launched Zenbuds Evo TWS Earbuds, AI-TruTalk ENC Calls, 45ms Movie/Music Modes, Deep Bass, 32Hrs Playtime, Bluetooth 5.3 Headphones, IPX5 Water Resistant & Type-C Fast Charging (Blue)","₹1,199",4.1 out of 5 stars,(256),https://www.amazon.in/Zenbuds-AI-TruTalk-Bluetooth-Headphones-Resistant/dp/B0C7SCYHVB/ref=sr_1_53?keywords=earpods&qid=1692426309&sr=8-53
51,Skullcandy,"Skullcandy Dime True Wireless in-Ear Bluetooth Earbuds Compatible with iPhone and Android/Charging Case and Microphone/Great for Gym, Sports, and Gaming, IPX4 Water Dust Resistant - Black","₹2,298",3.3 out of 5 stars,(42.6K+),https://www.amazon.in/Skullcandy-Truly-Wireless-Earbuds-Black/dp/B08X1QWB9W/ref=sr_1_54?keywords=earpods&qid=1692426309&sr=8-54
