,Name,Description,Price,Rating,Rating_Count,URL
20,boAt,"boAt Airdopes 161 Pro with 50 HRS Playback, ASAP Charge & Multi Point Connectivity Bluetooth Headset  (Sleek Black, True Wireless)","₹1,299",3.5,"7,918 Ratings & 998 Reviews",https://www.flipkart.com/boat-airdopes-161-pro-50-hrs-playback-asap-charge-multi-point-connectivity-bluetooth-headset/p/itmd8863a2516d0c?pid=ACCGQR43FFQRFSES&lid=LSTACCGQR43FFQRFSESENIAER&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_21&otracker=search&fm=organic&iid=en_IryGPw6wHR3IpLPy9WF6gO0axZ76s7isv57iYwX701LnusVECdNGcbhkzSaSl398NB2z0dsEg2ZfgroLx4En-w%3D%3D&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
21,Wings,"Wings Flobuds 100 Made In India with Digital Battery Display, Smart ENC Ergonomic Case Bluetooth Headset  (Blue, True Wireless)",₹899, , ,https://www.flipkart.com/wings-flobuds-100-made-india-digital-battery-display-smart-enc-ergonomic-case-bluetooth-headset/p/itmb8c6244a637b1?pid=ACCGPX37YYJ9FMTF&lid=LSTACCGPX37YYJ9FMTFQFAXR0&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_22&otracker=search&fm=organic&iid=en_IryGPw6wHR3IpLPy9WF6gO0axZ76s7isv57iYwX701Lg7eUh6yv0PaktcGqF2YCo6zVsxTYMPNA-5VIBGuRJfw%3D%3D&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
22,OnePlus,"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Dual Mic & AI Crystal Clear Call Bluetooth Headset  (Deep Grey, True Wireless)","₹2,199",4.3,"2,846 Ratings & 236 Reviews",https://www.flipkart.com/oneplus-nord-buds-2r-true-wireless-ear-earbuds-dual-mic-ai-crystal-clear-call-bluetooth-headset/p/itm2560f6f9b1d5b?pid=ACCGQRC2RHJJSKUA&lid=LSTACCGQRC2RHJJSKUAGL2DNZ&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_23&otracker=search&fm=organic&iid=1bf76b8d-9c01-4eea-8ead-a4d72cd29237.ACCGQRC2RHJJSKUA.SEARCH&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
23,ROXIN,"ROXIN M19 Earbud TWS Wireless In Ear Earbuds with Touch Control Gaming Earphone Bluetooth Headset  (Black, True Wireless)",₹499, , ,https://www.flipkart.com/roxin-m19-earbud-tws-wireless-ear-earbuds-touch-control-gaming-earphone-bluetooth-headset/p/itm94c217f208cf1?pid=ACCGQRS7B2HMF3EX&lid=LSTACCGQRS7B2HMF3EX29DLWV&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_24&otracker=search&fm=organic&iid=1bf76b8d-9c01-4eea-8ead-a4d72cd29237.ACCGQRS7B2HMF3EX.SEARCH&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
24,OPPO,"OPPO Enco Buds 2 with 28 hours Battery life & Deep Noise Cancellation Bluetooth Headset  (Midnight, True Wireless)","₹1,799",4.2,"1,57,438 Ratings & 16,553 Reviews",https://www.flipkart.com/oppo-enco-buds-2-28-hours-battery-life-deep-noise-cancellation-bluetooth-headset/p/itm3344fa26518ed?pid=ACCGH7YZY6AHGCHJ&lid=LSTACCGH7YZY6AHGCHJHLWF41&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_25&otracker=search&fm=organic&iid=1bf76b8d-9c01-4eea-8ead-a4d72cd29237.ACCGH7YZY6AHGCHJ.SEARCH&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
25,boAt,"boAt Airdopes Alpha with 35 HRS Playback, 13mm Drivers, Dual Mics ENx & Beast Mode Bluetooth Headset  (Swedish White, In the Ear)",₹999,3.8,"24,460 Ratings & 2,158 Reviews",https://www.flipkart.com/boat-airdopes-alpha-35-hrs-playback-13mm-drivers-dual-mics-enx-beast-mode-bluetooth-headset/p/itm2ba41108b5118?pid=ACCGP2HJB9KAAPWY&lid=LSTACCGP2HJB9KAAPWYXQFD4Q&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_26&otracker=search&fm=organic&iid=1bf76b8d-9c01-4eea-8ead-a4d72cd29237.ACCGP2HJB9KAAPWY.SEARCH&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
26,Noise,"Noise Buds VS102 with 50 Hrs Playtime, 11mm Driver, IPX5 and Unique Flybird Design Bluetooth Headset  (Midnight Blue, True Wireless)","₹1,099",4.1,"3,06,954 Ratings & 28,309 Reviews",https://www.flipkart.com/noise-buds-vs102-50-hrs-playtime-11mm-driver-ipx5-unique-flybird-design-bluetooth-headset/p/itm5b1444b835ede?pid=ACCGFFZJYBEF6HMY&lid=LSTACCGFFZJYBEF6HMYQBFPIF&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_27&otracker=search&fm=organic&iid=en_IryGPw6wHR3IpLPy9WF6gO0axZ76s7isv57iYwX701I43YNT1MTaP6O5XRYfaihtKw3eqiXM76tDtnW8MscdpQ%3D%3D&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
27,Earboss,"Earboss TWS EARBUDS, Bass+ 20 H Playtime & Fast Charging v5.1 Bluetooth Headset  (Black, True Wireless)",₹549,3.3,330 Ratings & 21 Reviews,https://www.flipkart.com/earboss-tws-earbuds-bass-20-h-playtime-fast-charging-v5-1-bluetooth-headset/p/itm5c8053eb5af8f?pid=ACCGZQ59ZFCAQTAC&lid=LSTACCGZQ59ZFCAQTACYC4ITR&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_28&otracker=search&fm=organic&iid=en_IryGPw6wHR3IpLPy9WF6gO0axZ76s7isv57iYwX701IcT8Z-RrIwJFd69p4lS3aHcoTOGG92mqnriUvXv-f02Q%3D%3D&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
28,haiidra,"haiidra M19 Bluetooth Headset  (Black, True Wireless)",₹484,4,782 Ratings & 89 Reviews,https://www.flipkart.com/haiidra-m19-bluetooth-headset/p/itm6f55e6e1cc3e0?pid=ACCGNEPYNRQBFXCM&lid=LSTACCGNEPYNRQBFXCMJWRLQS&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_29&otracker=search&fm=organic&iid=1bf76b8d-9c01-4eea-8ead-a4d72cd29237.ACCGNEPYNRQBFXCM.SEARCH&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
29,JAMMY,"JAMMY ZONES Premium TWS I12 Twins touch sensor Bluetooth headset for all Smartphones F220 Bluetooth Headset  (White, True Wireless)",₹427, , ,https://www.flipkart.com/jammy-zones-premium-tws-i12-twins-touch-sensor-bluetooth-headset-all-smartphones-f220/p/itme1357faa7af13?pid=ACCGRMY9HYY5YVH2&lid=LSTACCGRMY9HYY5YVH2DIID6Y&marketplace=FLIPKART&q=earpods&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_30&otracker=search&fm=organic&iid=1bf76b8d-9c01-4eea-8ead-a4d72cd29237.ACCGRMY9HYY5YVH2.SEARCH&ppt=None&ppn=None&ssid=k43qoce6340000001692423487980&qH=54c0686d23fddacc
