,Name,Description,Price,Rating,Rating_Count,URL
85,Men,Men Shirts,"₹1,429",4.0,(6),https://www.amazon.in/Arrow-Mens-Slim-Shirts-ARADOSH0704_Green/dp/B0BK1Y3L6X/ref=sr_1_94?keywords=men+formal+shirt&qid=1692428241&sr=8-94
86,Men's,Men's Regular Fit Formal Shirt,₹557.,3.9,"(3,866)",https://www.amazon.in/Diverse-Mens-Formal-Shirt-8903905012029_DVF01F2L01-126_46_Navy/dp/B074C9NSB3/ref=sr_1_95?keywords=men+formal+shirt&qid=1692428241&sr=8-95
87,Men's,Men's Slim Formal Shirt (AW17MFS37_Grey 44),₹574.,3.4,(98),https://www.amazon.in/Amazon-Brand-Symbol-Formal-AW17MFS37_44_Grey/dp/B073ZJNP13/ref=sr_1_96?keywords=men+formal+shirt&qid=1692428241&sr=8-96
88,Men,Men Shirt,"₹1,479",3.0,(1),https://www.amazon.in/Van-Heusen-Regular-Shirt-VHSFCCUBM89608_Lilac/dp/B0C53SJVM3/ref=sr_1_97?keywords=men+formal+shirt&qid=1692428241&sr=8-97
89,Men,Men Shirts,"₹1,049",3.5,(2),https://www.amazon.in/Arrow-Mens-Checkered-Shirts-ARADOSH0690_White/dp/B0BK1VGBCV/ref=sr_1_98?keywords=men+formal+shirt&qid=1692428241&sr=8-98
90,Men,Men Shirts,"₹1,209",,,https://www.amazon.in/Arrow-Mens-Checkered-Shirt-ARADOSH0687_Dark/dp/B0BK23S38J/ref=sr_1_99?keywords=men+formal+shirt&qid=1692428241&sr=8-99
91,Men,Men Shirt,"₹1,319",4.6,(3),https://www.amazon.in/Arrow-Brown-Formal-Shirt-ARADOSH1266_44/dp/B0C24FP7FC/ref=sr_1_100?keywords=men+formal+shirt&qid=1692428241&sr=8-100
92,Men,Men Shirt,"₹1,319",5.0,(2),https://www.amazon.in/Arrow-Mens-Checkered-Shirt-ARADOSH0626_Maroon/dp/B0BL889K4S/ref=sr_1_101?keywords=men+formal+shirt&qid=1692428241&sr=8-101
93,Men's,Men's Black Slim Formal Shirt (AW17MFS45_Navy 2 42),₹585.,3.9,(290),https://www.amazon.in/Amazon-Brand-Symbol-Cotton-AW17MFS45_42_Navy/dp/B073ZL123P/ref=sr_1_102?keywords=men+formal+shirt&qid=1692428241&sr=8-102
94,by,by Arihant Men's 100% Cotton Plain Solid Half Sleeves Regular Fit Formal Shirt,₹749,3.9,(170),https://www.amazon.in/GHPC-Cotton-Sleeves-Regular-FSH400121_46/dp/B0C1ZDQXXX/ref=sr_1_103?keywords=men+formal+shirt&qid=1692428241&sr=8-103
95,Checkered,Checkered Slim Fit Dobby Formal Shirt Maroon,₹741.,,,https://www.amazon.in/Arrow-Checkered-Dobby-Formal-Maroon/dp/B0BT1QLS6M/ref=sr_1_104?keywords=men+formal+shirt&qid=1692428241&sr=8-104
96,Men's,Men's Regular Fit Formal Shirt,₹953,3.8,,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPF040600_Maroon/dp/B0C7W6ZZR8/ref=sr_1_101?keywords=men+formal+shirt&qid=1692428243&sr=8-101
97,Men,Men Formal Shirt,"₹1,319",3.3,,https://www.amazon.in/Arrow-Checkered-Dobby-Formal-Shirt/dp/B0BT1Q9DP1/ref=sr_1_102?keywords=men+formal+shirt&qid=1692428243&sr=8-102
98,Men,Men Shirt,"₹1,103.",4.6,,https://www.amazon.in/Arrow-Light-Design-Formal-ARADOSH0596_42/dp/B0BK24P6P3/ref=sr_1_103?keywords=men+formal+shirt&qid=1692428243&sr=8-103
99,Men,Men Shirt,"₹1,100",,,https://www.amazon.in/Park-Avenue-Checks-Shirt-PMSX17105-B6_Dark/dp/B0C7J2B1BD/ref=sr_1_104?keywords=men+formal+shirt&qid=1692428243&sr=8-104
100,Men,Men Shirt,"₹1,099",1.0,,https://www.amazon.in/Park-Avenue-Stripe-Shirt-PMSX17128-N4_Medium/dp/B0C7HY57RJ/ref=sr_1_105?keywords=men+formal+shirt&qid=1692428243&sr=8-105
101,Men's,Men's Solid Slim Formal Shirt (AW17MFS40_L.Blue 38),₹599,3.6,,https://www.amazon.in/Amazon-Brand-Symbol-Solid-AW17MFS40_L-Blue/dp/B08YYVJ57M/ref=sr_1_106?keywords=men+formal+shirt&qid=1692428243&sr=8-106
102,Men,Men Shirt,₹779,4.1,,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUPO29575_Pink/dp/B0BHW84BMN/ref=sr_1_107?keywords=men+formal+shirt&qid=1692428243&sr=8-107
103,Men's,Men's Regular Fit Shirt,"₹1,067",3.9,,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUB236782_White/dp/B09L8H8KF4/ref=sr_1_108?keywords=men+formal+shirt&qid=1692428243&sr=8-108
104,Men's,Men's Slim Fit Formal Shirt,₹919,4.0,,https://www.amazon.in/Raymond-Plain-Formal-RMSZ07915-B5_Medium-Blue_39/dp/B07CGJ9JK7/ref=sr_1_109?keywords=men+formal+shirt&qid=1692428243&sr=8-109
105,Men's,Men's Solid Slim Fit Cotton Blend Formal Shirt with Spread Collar and Long Sleeves,₹519,4.0,,https://www.amazon.in/HammerSmith-Cotton-Sleeves-HSCSM088_Dark-Green_L/dp/B0BZ4PZYR5/ref=sr_1_110?keywords=men+formal+shirt&qid=1692428243&sr=8-110
106,Men,Men Shirt,₹971,3.0,,https://www.amazon.in/Raymond-Mens-Dobby-Shirt-RMSX12133-B6_Dark/dp/B0C7J8DBX9/ref=sr_1_111?keywords=men+formal+shirt&qid=1692428243&sr=8-111
107,Men's,Men's Black Slim Formal Shirt (AW17MFS45_Navy 2 39),₹568.,3.8,,https://www.amazon.in/Amazon-Brand-Symbol-Cotton-AW17MFS45_39_Navy/dp/B073ZJM413/ref=sr_1_112?keywords=men+formal+shirt&qid=1692428243&sr=8-112
108,Men's,Men's Solid Slim Formal Shirt (FAF-25_Navy 42),₹579.,3.2,,https://www.amazon.in/Amazon-Brand-Symbol-Solid-FAF-25_Navy/dp/B09DCMQNCT/ref=sr_1_113?keywords=men+formal+shirt&qid=1692428243&sr=8-113
109,Men's,Men's Slim Formal Shirt (AW17MFS37_Grey 42),₹582.,4.0,,https://www.amazon.in/Amazon-Brand-Symbol-Formal-AW17MFS37_42_Grey/dp/B073ZKMXF3/ref=sr_1_114?keywords=men+formal+shirt&qid=1692428243&sr=8-114
110,Men,Men Shirt,₹942.,4.1,,https://www.amazon.in/Arrow-Mens-Slim-Shirt-ARADOSH0516_Beige/dp/B0B97PHMHN/ref=sr_1_115?keywords=men+formal+shirt&qid=1692428243&sr=8-115
111,Men,Men Formal Shirt,₹549,3.7,,https://www.amazon.in/Diverse-Checkered-Regular-Formal-DVF01F1L02-619_Navy_44/dp/B07FBNCG3F/ref=sr_1_116?keywords=men+formal+shirt&qid=1692428243&sr=8-116
112,Men's,Men's Solid Slim Formal Shirt (FAF-07_Pale Yellow 42),₹574.,3.4,,https://www.amazon.in/Amazon-Brand-Symbol-FAF-07_Pale-Yellow/dp/B09DCKXBKQ/ref=sr_1_121?keywords=men+formal+shirt&qid=1692428243&sr=8-121
113,Men's,Men's Cotton Chequered Formal Shirt,₹979,4.0,,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLBE35629_Medium/dp/B0B5YDR28Y/ref=sr_1_122?keywords=men+formal+shirt&qid=1692428243&sr=8-122
114,Blue,Blue Slim Fit Cotton Blend Shirt,₹819,3.9,,https://www.amazon.in/Park-Avenue-Checkered-Formal-PMSX11330-F3_44_Medium/dp/B07CMFKZ4W/ref=sr_1_123?keywords=men+formal+shirt&qid=1692428243&sr=8-123
115,Men,Men Formal Shirt,₹729,3.8,,https://www.amazon.in/Amazon-Brand-Symbol-Checkered-SY-SS19-FS-540_White_42/dp/B07XXKFWF5/ref=sr_1_124?keywords=men+formal+shirt&qid=1692428243&sr=8-124
116,Men,Men Formal Shirt,₹619,3.9,,https://www.amazon.in/Amazon-Brand-Symbol-Formal-AW17MFS42_44_D-Green/dp/B073ZLQK96/ref=sr_1_125?keywords=men+formal+shirt&qid=1692428243&sr=8-125
117,Men,Men Shirt,"₹1,159",,,https://www.amazon.in/Arrow-Green-Formal-Shirt-ARADOSH1244_39/dp/B0C4F2G8DH/ref=sr_1_126?keywords=men+formal+shirt&qid=1692428243&sr=8-126
118,Men,Men Shirt,"₹1,099",,,https://www.amazon.in/Park-Avenue-Checks-Shirt-PMSX17122-R3_Medium/dp/B0C7J8DW6R/ref=sr_1_127?keywords=men+formal+shirt&qid=1692428243&sr=8-127
119,Men's,Men's Solid Slim Formal Shirt (AW17MFS35_Red1 40),₹599,3.6,,https://www.amazon.in/Amazon-Brand-Symbol-Formal-AW17MFS35_40_Red/dp/B073ZJM3ZZ/ref=sr_1_128?keywords=men+formal+shirt&qid=1692428243&sr=8-128
120,Men,Men Shirt,"₹1,299",4.1,,https://www.amazon.in/Arrow-Light-Formal-Shirt-ARCBOSH0005_40/dp/B0C1SSXV4D/ref=sr_1_129?keywords=men+formal+shirt&qid=1692428243&sr=8-129
121,Men,Men Shirt,"₹1,839",,,https://www.amazon.in/Peter-England-Mens-Shirt-PISFSSLFZ56979_Maroon/dp/B0CBJS5RVC/ref=sr_1_130?keywords=men+formal+shirt&qid=1692428243&sr=8-130
122,Men,Men Shirt,"₹1,269",4.5,,https://www.amazon.in/Arrow-Light-Purple-Formal-ARADOSH1280_39/dp/B0C24D4KFK/ref=sr_1_131?keywords=men+formal+shirt&qid=1692428243&sr=8-131
123,Men,Men Shirt,"₹1,039",,,https://www.amazon.in/Peter-England-Mens-Shirt-PESFWSLP387821_Red/dp/B0C7LG3BTG/ref=sr_1_132?keywords=men+formal+shirt&qid=1692428243&sr=8-132
124,Men,Men Shirt,"₹1,319",4.5,,https://www.amazon.in/Arrow-Medium-Orange-Formal-ARADOSH1288_42/dp/B0C24DTYFS/ref=sr_1_133?keywords=men+formal+shirt&qid=1692428243&sr=8-133
125,Men's,Men's Regular Fit Shirt,"₹1,067",4.1,,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUBQ54919_White/dp/B09P2K12ZB/ref=sr_1_134?keywords=men+formal+shirt&qid=1692428243&sr=8-134
126,Men's,Men's Regular Fit Formal Shirt,₹599,3.8,,https://www.amazon.in/Diverse-Solid-Regular-Formal-DCMFF02RC07KA2-756_Wine_42/dp/B07K2B7J65/ref=sr_1_135?keywords=men+formal+shirt&qid=1692428243&sr=8-135
